frame_index,timestamp,R,G,B,average_SpO2
380, 14:08:08,68.086174,195.630208,1028.323864,96.9
381, 14:08:08,68.225892,196.476444,1031.253551,96.9
382, 14:08:08,68.39611,197.245147,1033.857244,96.9
383, 14:08:08,68.465751,197.811553,1035.369318,96.9
384, 14:08:08,68.60535,198.573627,1037.299716,96.9
385, 14:08:08,68.78492,199.439986,1040.398438,96.9
386, 14:08:08,68.960701,200.314867,1043.360795,96.9
387, 14:08:08,69.059738,200.851562,1045.115057,96.9
388, 14:08:08,68.576507,199.429332,1038.635653,96.9
389, 14:08:08,67.443024,194.739583,1022.056818,96.9
390, 14:08:09,66.809817,191.221117,1010.571023,96.9
391, 14:08:09,66.743056,190.059186,1008.042614,96.9
392, 14:08:09,66.621528,189.224432,1005.497159,96.9
393, 14:08:09,66.337397,187.583688,999.732244,96.9
394, 14:08:09,66.034328,185.794271,993.674716,96.9
395, 14:08:09,65.973051,185.100971,993.338778,96.9
396, 14:08:09,66.351602,186.218158,997.760653,96.9
397, 14:08:09,66.580295,187.334162,1002.391335,96.9
398, 14:08:09,66.531408,187.285038,1000.6875,96.9
399, 14:08:09,66.511798,187.303859,1001.229403,96.9
400, 14:08:09,66.620857,187.723366,1002.476562,96.9
401, 14:08:09,66.834399,188.592685,1005.692472,96.9
402, 14:08:09,67.010535,189.539654,1008.581676,96.9
403, 14:08:09,67.158657,190.376539,1011.588778,96.9
404, 14:08:09,67.288313,191.057173,1013.791903,96.9
405, 14:08:09,67.386048,191.757102,1015.471591,96.9
406, 14:08:09,67.550663,192.401042,1018.133523,96.9
407, 14:08:09,67.674598,193.164891,1021.290483,96.9
408, 14:08:09,67.815183,193.887784,1023.150568,96.9
409, 14:08:09,67.970486,194.772254,1026.053977,96.9
410, 14:08:09,68.110361,195.673414,1029.043324,96.9
411, 14:08:09,68.24858,196.478693,1031.150568,96.9
412, 14:08:09,68.385417,197.327178,1033.815341,96.9
413, 14:08:09,68.535511,198.109848,1037.588068,96.9
414, 14:08:09,68.725063,198.956439,1039.46875,96.9
415, 14:08:09,68.900371,199.924124,1042.431108,96.9
416, 14:08:09,68.983112,200.487689,1045.045455,96.9
417, 14:08:09,68.469381,198.851799,1038.011364,96.9
418, 14:08:09,67.313289,194.144886,1020.352273,96.9
419, 14:08:09,66.723051,190.614702,1009.804688,96.9
420, 14:08:10,66.658026,189.558357,1006.264915,96.925
421, 14:08:10,66.529869,188.71366,1003.915483,96.925
422, 14:08:10,66.252249,187.018111,998.730824,96.925
423, 14:08:10,65.957347,185.318537,993.110085,96.925
424, 14:08:10,65.938842,184.880445,991.549716,96.925
425, 14:08:10,66.307173,185.986861,997.784801,96.925
426, 14:08:10,66.564197,187.189276,1000.666903,96.925
427, 14:08:10,66.523161,187.137666,1000.43679,96.925
428, 14:08:10,66.529948,187.148556,999.888494,96.925
429, 14:08:10,66.662169,187.7384,1003.163352,96.925
430, 14:08:10,66.879616,188.576823,1006.372869,96.925
431, 14:08:10,67.046993,189.589844,1008.868608,96.925
432, 14:08:10,67.216422,190.411577,1011.537642,96.925
433, 14:08:10,67.365728,191.153527,1014.324574,96.925
434, 14:08:10,67.451626,191.968513,1015.549716,96.925
435, 14:08:10,67.591146,192.631392,1018.785511,96.925
436, 14:08:10,67.7616,193.40554,1021.31392,96.925
437, 14:08:10,67.888494,194.185843,1023.890625,96.925
438, 14:08:10,68.026318,194.944957,1026.002131,96.925
439, 14:08:10,68.176768,195.863636,1029.696023,96.925
440, 14:08:10,68.315735,196.776752,1032.265625,96.925
441, 14:08:10,68.473288,197.594105,1035.419744,96.925
442, 14:08:10,68.610046,198.284209,1037.108665,96.925
443, 14:08:10,68.765743,199.185488,1040.328835,96.925
444, 14:08:10,68.945194,200.053385,1043.283381,96.925
445, 14:08:10,69.066288,200.985795,1045.914773,96.925
446, 14:08:10,69.184738,201.715199,1047.646307,96.925
447, 14:08:10,68.960819,201.312855,1044.820312,96.925
448, 14:08:10,67.903172,197.238873,1029.430398,96.925
449, 14:08:10,67.036103,192.976681,1015.365767,96.925
450, 14:08:11,66.872475,191.450284,1010.329545,96.925
451, 14:08:11,66.898122,191.112926,1010.427557,96.925
452, 14:08:11,66.701231,189.953598,1006.536932,96.925
453, 14:08:11,66.412918,188.26527,1000.892756,96.925
454, 14:08:11,66.349747,187.579072,999.426136,96.925
455, 14:08:11,66.690301,188.678385,1004.317472,96.925
456, 14:08:11,66.895794,189.467211,1007.24929,96.925
457, 14:08:11,66.776357,189.22017,1005.625,96.925
458, 14:08:11,66.72459,189.02983,1004.582386,96.925
459, 14:08:11,66.832741,189.322088,1006.56321,96.925
460, 14:08:11,67.03417,190.129025,1009.759943,96.925
461, 14:08:11,67.178188,190.881629,1012.710227,96.925
462, 14:08:11,67.338621,191.69768,1014.271307,96.925
463, 14:08:11,67.485243,192.499763,1018.18608,96.925
464, 14:08:11,67.588621,193.143229,1019.009943,96.925
465, 14:08:11,67.63372,193.653527,1020.793324,96.925
466, 14:08:11,67.748422,194.193182,1022.670455,96.925
